persona_id,condition,step,g_disp,g_cos_pre,p_new,p_old,alpha
822,shock_recovery,0,0.38752689957618713,0.9841766953468323,0.4823320508003235,0.4086932837963104,0.049340248107910156
822,shock_recovery,1,0.5378088355064392,0.9869040250778198,0.4834977090358734,0.40945953130722046,0.037735532969236374
822,shock_recovery,2,0.7039843797683716,0.9886893033981323,0.48460447788238525,0.41017472743988037,0.03780505061149597
822,shock_recovery,3,0.8723981380462646,0.9898720383644104,0.4856608510017395,0.41082146763801575,0.037847187370061874
822,shock_recovery,4,1.0382291078567505,0.9906458258628845,0.48667359352111816,0.41139066219329834,0.03787481039762497
363,stable_old,1,0.34113675355911255,0.9991142749786377,0.3155226409435272,0.42047935724258423,0.26757779717445374
363,stable_old,2,0.6289398670196533,0.9966993927955627,0.3151819109916687,0.4223116934299469,0.26725250482559204
363,stable_old,3,0.878348171710968,0.9930675029754639,0.31499719619750977,0.42353349924087524,0.26716330647468567
363,stable_old,4,1.0988490581512451,0.9884887337684631,0.3149678111076355,0.42425283789634705,0.267250120639801
363,stable_old,5,1.2965360879898071,0.9832000136375427,0.3150840401649475,0.42455825209617615,0.26746273040771484
363,stable_old,6,1.4754462242126465,0.9774064421653748,0.3153309226036072,0.4245237410068512,0.2677608132362366
363,stable_old,7,1.6383893489837646,0.9712816476821899,0.31569066643714905,0.4242120683193207,0.26811283826828003
363,stable_old,8,1.787442922592163,0.9649678468704224,0.3161439895629883,0.423676997423172,0.26849502325057983
363,sustained_new,1,0.810104250907898,0.989322304725647,0.31685304641723633,0.41034719347953796,0.17068660259246826
363,sustained_new,2,1.5160795450210571,0.9621848464012146,0.3178466260433197,0.40419644117355347,0.1720009595155716
363,sustained_new,3,2.122830867767334,0.9261236190795898,0.3181636929512024,0.4001134932041168,0.1723732054233551
363,sustained_new,4,2.6398112773895264,0.8871069550514221,0.3177165389060974,0.39785292744636536,0.17229583859443665
363,sustained_new,5,3.0775797367095947,0.8489552736282349,0.3167674243450165,0.39674338698387146,0.17199817299842834
363,sustained_new,6,3.446687936782837,0.8137146234512329,0.31553971767425537,0.39625871181488037,0.1715662181377411
363,sustained_new,7,3.757154703140259,0.7822341322898865,0.31417331099510193,0.396113783121109,0.17104928195476532
363,sustained_new,8,4.017993450164795,0.7546732425689697,0.31275975704193115,0.39615973830223083,0.1704864799976349
363,shock_recovery,0,0.810104250907898,0.989322304725647,0.31685304641723633,0.41034719347953796,0.17068660259246826
363,shock_recovery,1,0.7633479833602905,0.9913351535797119,0.31635361909866333,0.41326600313186646,0.2681531310081482
363,shock_recovery,2,0.8660973310470581,0.99074387550354,0.3159024715423584,0.4154483675956726,0.2676228880882263
363,shock_recovery,3,1.0276845693588257,0.9883517026901245,0.3155895471572876,0.4170527756214142,0.26741117238998413
363,shock_recovery,4,1.202436923980713,0.9846583008766174,0.3154471218585968,0.41817963123321533,0.26742228865623474
371,stable_old,1,0.37273970246315,0.9985895752906799,0.19101029634475708,0.2557808458805084,0.27512264251708984
371,stable_old,2,0.68952476978302,0.994941771030426,0.1905258446931839,0.255212664604187,0.2741641402244568
371,stable_old,3,0.9642308950424194,0.9897221922874451,0.19022974371910095,0.25473374128341675,0.27345728874206543
371,stable_old,4,1.2067395448684692,0.9833871722221375,0.19008219242095947,0.25435471534729004,0.2729603350162506
371,stable_old,5,1.4241938591003418,0.976252555847168,0.19005675613880157,0.2540719509124756,0.27263227105140686
371,stable_old,6,1.6218262910842896,0.9685380458831787,0.19013486802577972,0.2538759410381317,0.27243685722351074
371,stable_old,7,1.8035125732421875,0.9603988528251648,0.1903025358915329,0.25375548005104065,0.27234387397766113
371,stable_old,8,1.9721527099609375,0.9519462585449219,0.1905486136674881,0.25369924306869507,0.2723290026187897
371,sustained_new,1,0.5495557188987732,0.9956700205802917,0.19294342398643494,0.25846049189567566,0.28258800506591797
371,sustained_new,2,0.9754291772842407,0.9867792129516602,0.1938658207654953,0.260058730840683,0.28191888332366943
371,sustained_new,3,1.3134121894836426,0.9765278100967407,0.19457046687602997,0.26128989458084106,0.28141433000564575
371,sustained_new,4,1.5896880626678467,0.9660654067993164,0.19511927664279938,0.262254923582077,0.2810697555541992
371,sustained_new,5,1.8230364322662354,0.955713152885437,0.19556353986263275,0.26303786039352417,0.28087013959884644
371,sustained_new,6,2.026785135269165,0.945475697517395,0.19594044983386993,0.2637011706829071,0.28079521656036377
371,sustained_new,7,2.210378408432007,0.9352471828460693,0.1962750256061554,0.26428690552711487,0.2808239758014679
